,0,1
0,ADP,of
0,DET,their
0,ADJ,own
0,ADP,by
0,VERB,strengthening
0,DET,the
0,NOUN,property
0,NOUN,tax
0,.,.
0,DET,This
0,VERB,is
0,VERB,being
0,VERB,done
0,DET,both
0,ADP,by
0,DET,the
0,NOUN,revaluation
0,ADP,of
0,ADJ,real
0,NOUN,property
0,CONJ,and
0,ADP,by
0,VERB,seeking
0,PRT,out
0,NOUN,forms
0,ADP,of
0,ADJ,personal
0,NOUN,property
0,ADV,hitherto
0,VERB,neglected
0,CONJ,or
0,VERB,ignored
0,.,.
0,NOUN,Taxation
0,ADP,of
0,ADJ,tangible
0,ADJ,movable
0,NOUN,property
0,ADP,in
0,NOUN,Rhode
0,NOUN,Island
0,VERB,has
0,VERB,been
0,ADV,generally
0,ADP,of
0,DET,a
0,.,``
0,NOUN,hands
0,PRT,off
0,.,''
0,NOUN,nature
0,ADJ,due
0,ADV,possibly
0,ADP,to
0,ADJ,several
0,NOUN,reasons
0,.,:
0,.,(
0,NUM,1
0,.,)
0,ADJ,local
0,NOUN,assessors
0,.,","
0,ADP,in
0,DET,the
0,ADJ,main
0,.,","
0,VERB,are
0,ADV,not
0,ADV,well
0,VERB,paid
0,CONJ,and
0,VERB,have
0,ADJ,inadequate
0,NOUN,office
0,NOUN,staffs
0,.,","
0,.,(
0,NUM,2
0,.,)
0,DET,the
0,ADJ,numerous
0,NOUN,categories
0,ADP,of
0,DET,this
0,NOUN,component
0,ADP,of
0,ADJ,personal
0,NOUN,property
0,VERB,make
0,VERB,locating
0,ADV,extremely
0,ADJ,difficult
0,.,","
0,CONJ,and
0,.,(
0,NUM,3
0,.,)
0,DET,the
0,NOUN,inexperience
0,ADP,of
0,DET,the
0,NOUN,majority
0,ADP,of
0,NOUN,assessors
0,ADP,in
0,VERB,evaluating
0,DET,this
0,NOUN,type
0,ADP,of
0,NOUN,property
0,.,.
0,NOUN,Problems
0,ADP,of
0,VERB,taxing
0,ADJ,personal
0,NOUN,property
0,.,.
0,ADP,Among
0,DET,the
0,ADJ,many
0,NOUN,problems
0,ADP,in
0,DET,the
0,VERB,taxing
0,ADP,of
0,ADJ,personal
0,NOUN,property
0,.,","
0,CONJ,and
0,ADP,of
0,ADJ,movable
0,ADJ,tangible
0,NOUN,property
0,ADP,in
0,ADJ,particular
0,.,","
0,NUM,two
0,VERB,are
0,ADJ,significant
0,.,:
0,.,(
0,NUM,1
0,.,)
0,NOUN,situs
0,.,","
0,.,(
0,NUM,2
0,.,)
0,ADJ,fair
0,CONJ,and
0,ADJ,equitable
0,NOUN,assessment
0,ADP,of
0,NOUN,value
0,.,.
0,DET,These
0,NOUN,problems
0,VERB,are
0,ADV,not
0,ADJ,local
0,ADP,to
0,NOUN,Rhode
0,NOUN,Island
0,.,","
0,CONJ,but
0,VERB,are
0,VERB,recognized
0,ADP,as
0,ADJ,common
0,ADP,to
0,PRT,all
0,NOUN,states
0,.,.
0,NOUN,Situs
0,ADP,of
0,NOUN,property
0,.,.
0,ADP,Although
0,DET,the
0,NOUN,laws
0,ADP,of
0,DET,the
0,ADJ,various
0,NOUN,states
0,.,","
0,ADP,in
0,ADJ,general
0,.,","
0,VERB,specify
0,DET,the
0,NOUN,situs
0,ADP,of
0,NOUN,property
0,.,","
0,ADV,i.e.
0,.,","
0,NOUN,residence
0,CONJ,or
0,NOUN,domicile
0,ADP,of
0,DET,the
0,NOUN,owner
0,.,","
0,CONJ,or
0,NOUN,location
0,ADP,of
0,DET,the
0,NOUN,property
0,.,","
0,DET,the
0,NOUN,exceptions
0,ADP,regarding
0,NOUN,boats
0,.,","
0,NOUN,airplanes
0,.,","
0,ADJ,mobile
0,NOUN,homes
0,.,","
0,ADV,etc.
0,.,","
0,VERB,seem
0,PRT,to
0,VERB,add
0,ADP,to
0,DET,the
0,NOUN,uncertainty
0,ADP,of
0,DET,the
0,ADJ,proper
0,NOUN,origination
0,NOUN,point
0,ADP,for
0,NOUN,assessment
0,.,.
0,NOUN,Rhode
0,NOUN,Island
0,NOUN,law
0,VERB,specifies
0,ADP,that
0,PRT,all
0,ADJ,real
0,NOUN,estate
0,VERB,is
0,ADJ,taxable
0,ADP,in
0,DET,the
0,NOUN,town
0,ADP,in
0,DET,which
0,PRON,it
0,VERB,is
0,VERB,situated
0,.,.
0,PRON,It
0,ADV,also
0,VERB,provides
0,ADP,for
0,DET,the
0,NOUN,taxation
0,ADP,of
0,PRT,all
0,ADJ,personal
0,NOUN,property
0,.,","
0,VERB,belonging
0,ADP,to
0,NOUN,inhabitants
0,ADP,of
0,DET,the
0,NOUN,state
0,.,","
0,DET,both
0,ADJ,tangible
0,CONJ,and
0,ADJ,intangible
0,.,","
0,CONJ,and
0,DET,the
0,ADJ,tangible
0,ADJ,personal
0,NOUN,property
0,ADP,of
0,NOUN,non-residents
0,ADP,in
0,DET,this
0,NOUN,state
0,.,.
0,ADP,In
0,VERB,defining
0,ADJ,personal
0,NOUN,property
0,.,","
0,PRON,it
0,ADV,specifically
0,VERB,mentions
0,.,``
0,PRT,all
0,NOUN,ships
0,CONJ,or
0,NOUN,vessels
0,.,","
0,ADP,at
0,NOUN,home
0,CONJ,or
0,ADV,abroad
0,.,''
0,.,.
0,ADJ,Intangible
0,NOUN,property
0,VERB,is
0,ADJ,taxable
0,ADV,wherever
0,DET,the
0,NOUN,owner
0,VERB,has
0,DET,a
0,NOUN,place
0,ADP,of
0,NOUN,abode
0,DET,the
0,ADJ,greater
0,NOUN,portion
0,ADP,of
0,DET,the
0,NOUN,year
0,.,.
0,ADP,Although
0,DET,a
0,ADJ,similar
0,NOUN,situs
0,ADP,for
0,ADJ,tangible
0,NOUN,property
0,VERB,is
0,VERB,mentioned
0,ADP,in
0,DET,the
0,NOUN,statute
0,.,","
0,DET,this
0,VERB,is
0,VERB,cancelled
0,PRT,out
0,ADP,by
0,DET,the
0,NOUN,provision
0,ADP,that
0,ADJ,definite
0,NOUN,kinds
0,ADP,of
0,NOUN,property
0,.,``
0,CONJ,and
0,PRT,all
0,ADJ,other
0,ADJ,tangible
0,NOUN,property
0,.,''
0,VERB,situated
0,CONJ,or
0,VERB,being
0,ADP,in
0,DET,any
0,NOUN,town
0,VERB,is
0,ADJ,taxable
0,ADV,where
0,DET,the
0,NOUN,property
0,VERB,is
0,VERB,situated
0,.,.
0,DET,This
0,VERB,would
0,VERB,seem
0,PRT,to
0,VERB,fix
0,DET,the
0,NOUN,tax
0,NOUN,situs
0,ADP,of
0,PRT,all
0,ADJ,movable
0,ADJ,personal
0,NOUN,property
0,ADP,at
0,DET,its
0,NOUN,location
0,ADP,on
0,NOUN,December
0,NUM,31
0,.,.
0,DET,Both
0,NOUN,boats
0,CONJ,and
0,NOUN,aircraft
0,VERB,would
0,VERB,fall
0,ADP,within
0,DET,this
0,NOUN,category
0,.,","
0,ADV,as
0,ADV,well
0,ADP,as
0,NOUN,motor
0,NOUN,vehicles
0,.,.
0,DET,The
0,NOUN,location
0,ADP,of
0,DET,the
0,ADJ,latter
0,ADV,now
0,VERB,is
0,VERB,determined
0,ADP,for
0,NOUN,tax
0,NOUN,purposes
0,ADP,at
0,DET,the
0,NOUN,time
0,ADP,of
0,NOUN,registration
0,.,","
0,CONJ,and
0,PRON,it
0,VERB,is
0,ADV,now
0,VERB,accepted
0,NOUN,practice
0,PRT,to
0,VERB,consider
0,DET,a
0,NOUN,motor
0,NOUN,vehicle
0,ADP,as
0,VERB,being
0,VERB,situated
0,ADV,where
0,PRON,it
0,VERB,is
0,VERB,garaged
0,.,.
0,ADV,Obviously
0,.,","
0,PRON,it
0,VERB,would
0,VERB,be
0,ADJ,impossible
0,PRT,to
0,VERB,determine
0,ADV,where
0,DET,every
0,NOUN,vehicle
0,VERB,might
0,VERB,be
0,ADP,on
0,DET,the
0,ADJ,31st
0,NOUN,day
0,ADP,of
0,NOUN,December
0,.,.
0,ADP,In
0,NOUN,view
0,ADP,of
0,DET,the
0,NOUN,acceptance
0,VERB,accorded
0,DET,the
0,NOUN,status
0,ADP,of
0,NOUN,motor
0,NOUN,vehicles
0,ADP,for
0,NOUN,tax
0,NOUN,purposes
0,.,","
0,ADP,in
0,DET,the
0,NOUN,absence
0,ADP,of
0,DET,any
0,ADJ,specific
0,NOUN,provision
0,PRON,it
0,VERB,would
0,VERB,seem
0,ADV,entirely
0,ADJ,consistent
0,PRT,to
0,VERB,apply
0,DET,the
0,ADJ,same
0,NOUN,interpretation
0,ADP,to
0,NOUN,boats
0,CONJ,or
0,NOUN,aircraft
0,.,.
0,DET,A
0,ADJ,recent
0,NOUN,example
0,ADP,of
0,DET,this
0,NOUN,problem
0,VERB,is
0,DET,the
0,NOUN,flying
0,ADP,of
0,NUM,six
0,NOUN,airplanes
0,.,","
0,ADP,on
0,NOUN,December
0,NUM,31
0,.,","
0,NUM,1960
0,.,","
0,ADP,from
0,DET,the
0,NOUN,Newport
0,NOUN,Airpark
0,ADP,in
0,NOUN,Middletown
0,.,","
0,ADP,to
0,DET,the
0,ADJ,North
0,ADJ,Central
0,NOUN,Airport
0,ADP,in
0,NOUN,Smithfield
0,.,.
0,DET,This
0,NOUN,situation
0,VERB,resulted
0,ADP,in
0,DET,both
0,NOUN,towns
0,VERB,claiming
0,DET,the
0,NOUN,tax
0,.,","
0,CONJ,and
0,ADV,probably
0,ADV,justifiably
0,.,.
0,NOUN,Middletown
0,VERB,bases
0,DET,its
0,NOUN,claim
0,ADP,on
0,DET,the
0,ADJ,general
0,NOUN,provision
0,ADP,of
0,DET,the
0,NOUN,law
0,ADP,that
0,.,``
0,PRT,all
0,ADJ,rateable
0,NOUN,property
0,.,","
0,DET,both
0,ADJ,tangible
0,CONJ,and
0,ADJ,intangible
0,.,","
0,VERB,shall
0,VERB,be
0,VERB,taxed
0,ADP,to
0,DET,the
0,NOUN,owner
0,ADV,thereof
0,ADP,in
0,DET,the
0,NOUN,town
0,ADP,in
0,DET,which
0,ADJ,such
0,NOUN,owner
0,VERB,shall
0,VERB,have
0,VERB,had
0,DET,his
0,ADJ,actual
0,NOUN,place
0,ADP,of
0,NOUN,abode
0,ADP,for
0,DET,the
0,ADJ,larger
0,NOUN,portion
0,ADP,of
0,DET,the
0,NUM,twelve
0,.,(
0,NUM,12
0,.,)
0,NOUN,months
0,ADV,next
0,VERB,preceding
0,DET,the
0,ADJ,first
0,NOUN,day
0,ADP,of
0,NOUN,April
0,ADP,in
0,DET,each
0,NOUN,year
0,.,''
0,.,.
0,DET,The
0,NOUN,Smithfield
0,NOUN,tax
0,NOUN,assessor
0,.,","
0,ADP,in
0,NOUN,turn
0,.,","
0,VERB,claims
0,DET,the
0,NOUN,tax
0,ADP,under
0,DET,the
0,NOUN,provision
0,ADP,of
0,NOUN,law
0,.,``
0,CONJ,and
0,PRT,all
0,ADJ,other
0,ADJ,tangible
0,ADJ,personal
0,NOUN,property
0,VERB,situated
0,CONJ,or
0,VERB,being
0,ADP,in
0,DET,any
0,NOUN,town
0,.,","
0,ADP,in
0,CONJ,or
0,ADP,upon
0,DET,any
0,NOUN,place
0,ADP,of
0,NOUN,storage
0,VERB,shall
0,VERB,be
0,VERB,taxed
0,ADP,to
0,ADJ,such
0,NOUN,person
0,ADP,in
0,DET,the
0,NOUN,town
0,ADV,where
0,VERB,said
0,NOUN,property
0,VERB,is
0,VERB,situated
0,.,''
0,.,.
0,NOUN,Assessment
0,ADP,of
0,NOUN,value
0,.,.
0,DET,This
0,NOUN,problem
0,ADP,of
0,ADJ,fair
0,CONJ,and
0,ADJ,equitable
0,NOUN,assessment
0,ADP,of
0,NOUN,value
0,VERB,is
0,DET,a
0,ADJ,difficult
0,NUM,one
0,PRT,to
0,VERB,solve
0,ADP,in
0,ADP,that
0,DET,the
0,NOUN,determination
0,ADP,of
0,ADJ,fair
0,NOUN,valuation
0,VERB,is
0,ADJ,dependent
0,ADP,on
0,ADJ,local
0,NOUN,assessors
0,.,","
0,PRON,who
0,ADP,in
0,NOUN,general
0,VERB,are
0,ADJ,non-professional
0,CONJ,and
0,ADJ,part-time
0,NOUN,personnel
0,VERB,taking
0,DET,an
0,ADJ,individualistic
0,NOUN,approach
0,ADP,to
0,DET,the
0,NOUN,problem
0,.,.
0,DET,This
0,VERB,accounts
0,ADP,for
0,DET,the
0,ADJ,wide
0,NOUN,variance
0,ADP,in
0,NOUN,assessment
0,NOUN,practices
0,ADP,of
0,ADJ,movable
0,ADJ,tangible
0,NOUN,property
0,ADP,in
0,DET,the
0,ADJ,various
0,NOUN,municipalities
0,ADP,in
0,NOUN,Rhode
0,NOUN,Island
0,.,.
0,DET,This
0,NOUN,condition
0,VERB,will
0,ADV,undoubtedly
0,VERB,continue
0,ADP,until
0,ADJ,such
0,NOUN,time
0,ADP,as
0,DET,a
0,NOUN,state
0,ADJ,uniform
0,NOUN,system
0,ADP,of
0,NOUN,evaluation
0,VERB,is
0,VERB,established
0,.,","
0,CONJ,or
0,ADP,through
0,ADJ,mutual
0,NOUN,agreement
0,ADP,of
0,DET,the
0,ADJ,local
0,VERB,assessing
0,NOUN,officials
0,ADP,for
0,DET,a
0,NOUN,method
0,ADP,of
0,ADJ,standard
0,NOUN,assessment
0,NOUN,practice
0,PRT,to
0,VERB,be
0,VERB,adopted
0,.,.
0,DET,The
0,NOUN,Rhode
0,NOUN,Island
0,ADJ,Public
0,NOUN,Expenditure
0,NOUN,Council
0,ADP,in
0,DET,its
0,NOUN,publication
0,ADV,once
0,VERB,commented
0,.,:
0,.,``
0,DET,The
0,ADV,most
0,ADJ,realistic
0,NOUN,way
0,ADP,of
0,VERB,facing
0,PRT,up
0,ADP,to
0,DET,this
0,NOUN,problem
0,VERB,would
0,VERB,be
0,PRT,to
0,VERB,have
0,DET,the
0,NOUN,State
0,VERB,take
0,PRT,over
0,ADJ,full
0,NOUN,responsibility
0,ADP,for
0,VERB,assessing
0,PRT,all
0,ADJ,taxable
0,NOUN,property
0,.,.
0,DET,An
0,ADV,adequately
0,VERB,staffed
0,CONJ,and
0,VERB,equipped
0,NOUN,State
0,VERB,assessing
0,NOUN,office
0,VERB,could
0,VERB,apply
0,ADJ,uniform
0,NOUN,methods
0,CONJ,and
0,NOUN,standards
0,DET,which
0,VERB,would
0,VERB,go
0,ADV,far
0,ADP,toward
0,VERB,producing
0,ADJ,equitable
0,NOUN,assessments
0,ADP,on
0,PRT,all
0,NOUN,properties
0,ADP,throughout
0,DET,the
0,NOUN,State
0,.,.
0,DET,A
0,ADJ,single
0,ADJ,statewide
0,VERB,assessing
0,NOUN,unit
0,VERB,would
0,VERB,eliminate
0,DET,the
0,NOUN,differences
0,CONJ,and
0,NOUN,complications
0,PRON,that
0,VERB,are
0,ADJ,inherent
0,ADP,in
0,DET,a
0,NOUN,system
0,ADP,of
0,NUM,39
0,ADJ,different
0,CONJ,and
0,ADJ,independent
0,VERB,assessing
0,NOUN,units
0,.,''
0,.,.
0,DET,The
0,NOUN,Institute
0,ADP,of
0,ADJ,Public
0,NOUN,Administration
0,.,","
0,ADP,in
0,DET,its
0,NOUN,report
0,ADP,to
0,DET,the
0,NOUN,State
0,ADJ,Fiscal
0,NOUN,Study
0,NOUN,Commission
0,ADP,in
0,NUM,1959
0,.,","
0,VERB,recommended
0,.,``
0,VERB,consolidating
0,CONJ,and
0,VERB,centralizing
0,PRT,all
0,NOUN,aspects
0,ADP,of
0,NOUN,property
0,NOUN,tax
0,NOUN,administration
0,ADP,in
0,DET,a
0,ADJ,single
0,NOUN,state
0,NOUN,agency
0,ADV,professionally
0,VERB,organized
0,CONJ,and
0,VERB,equipped
0,ADP,for
0,DET,the
0,NOUN,job
0,.,''
0,.,.
0,DET,The
0,VERB,resulting
0,NOUN,setup
0,.,","
0,PRON,it
0,VERB,was
0,VERB,declared
0,.,","
0,.,``
0,VERB,would
0,VERB,be
0,ADJ,similar
0,ADP,to
0,DET,that
0,DET,which
0,VERB,is
0,ADP,in
0,ADJ,successful
0,NOUN,operation
0,ADP,in
0,DET,a
0,NOUN,number
0,ADP,of
0,ADJ,metropolitan
0,NOUN,counties
0,ADV,as
0,ADJ,large
0,CONJ,or
0,ADJ,larger
0,ADP,than
0,NOUN,Rhode
0,NOUN,Island
0,.,''
0,.,.
0,NOUN,Practices
0,ADP,in
0,NOUN,Rhode
0,NOUN,Island
0,.,.
0,PRT,To
0,VERB,determine
0,DET,the
0,NOUN,practice
0,CONJ,and
0,NOUN,attitude
0,ADP,of
0,ADJ,municipal
0,NOUN,governments
0,ADP,concerning
0,ADJ,tangible
0,ADJ,movable
0,NOUN,property
0,.,","
0,DET,a
0,NOUN,questionnaire
0,VERB,was
0,VERB,sent
0,ADP,to
0,PRT,all
0,ADJ,local
0,NOUN,government
0,NOUN,assessors
0,CONJ,or
0,NOUN,boards
0,ADP,of
0,NOUN,assessors
0,ADP,in
0,NOUN,Rhode
0,NOUN,Island
0,.,.
0,DET,The
0,NOUN,replies
0,ADP,from
0,DET,each
0,NOUN,individual
0,NOUN,town
0,VERB,are
0,ADV,not
0,VERB,given
0,ADP,in
0,NOUN,detail
0,ADP,because
0,DET,the
0,NOUN,questions
0,VERB,asked
0,DET,the
0,ADJ,personal
0,NOUN,opinion
0,ADP,of
0,DET,the
0,ADJ,several
0,NOUN,assessors
0,CONJ,and
0,VERB,are
0,ADV,not
0,ADV,necessarily
0,DET,the
0,VERB,established
0,NOUN,policy
0,ADP,of
0,DET,the
0,NOUN,town
0,ADP,in
0,DET,each
0,NOUN,case
0,.,.
0,PRT,There
0,VERB,are
0,ADJ,legitimate
0,NOUN,reasons
0,ADP,for
0,NOUN,differences
0,ADP,of
0,NOUN,opinion
0,ADP,among
0,DET,the
0,NOUN,assessors
0,ADP,as
0,DET,a
0,NOUN,whole
0,CONJ,and
0,ADP,among
0,DET,the
0,ADJ,public
0,NOUN,officials
0,ADP,in
0,DET,each
0,NOUN,town
0,.,.
0,DET,These
0,NOUN,opinions
0,ADP,of
0,DET,the
0,NOUN,assessors
0,VERB,are
0,ADP,of
0,NOUN,significance
0,ADP,in
0,VERB,indicating
0,DET,what
0,DET,their
0,NOUN,thinking
0,VERB,seems
0,PRT,to
0,VERB,be
0,ADP,at
0,DET,the
0,ADJ,present
0,NOUN,time
0,.,.
0,ADP,In
0,NOUN,reply
0,ADP,to
0,DET,a
0,NOUN,question
0,ADP,of
0,ADP,whether
0,PRON,they
0,ADV,now
0,VERB,tax
0,NOUN,boats
0,.,","
0,NOUN,airplanes
0,CONJ,and
0,ADJ,other
0,ADJ,movable
0,NOUN,property
0,ADP,excluding
0,NOUN,automobiles
0,.,","
0,NUM,nineteen
0,VERB,said
0,ADP,that
0,PRON,they
0,VERB,did
0,CONJ,and
0,NUM,twenty
0,ADP,that
0,PRON,they
0,VERB,did
0,ADV,not
0,.,.
0,DET,The
0,NOUN,wording
0,ADP,of
0,DET,the
0,NOUN,question
0,VERB,was
0,ADV,quite
0,ADJ,general
0,CONJ,and
0,VERB,may
0,VERB,have
0,VERB,been
0,ADJ,subject
0,ADP,to
0,ADJ,different
0,NOUN,interpretations
0,.,.
0,NUM,One
0,NOUN,assessor
0,VERB,checked
0,NOUN,boats
0,ADV,only
0,.,","
0,DET,another
0,NOUN,trailers
0,CONJ,and
0,NOUN,tractors
0,.,","
0,NUM,one
0,VERB,mentioned
0,NOUN,house
0,NOUN,trailers
0,.,","
0,CONJ,and
0,NUM,two
0,NOUN,others
0,VERB,referred
0,ADP,to
0,NOUN,trailers
0,ADP,without
0,VERB,specifying
0,DET,the
0,NOUN,type
0,.,.
0,ADP,In
0,NUM,two
0,NOUN,cases
0,.,","
0,NOUN,airplanes
0,ADV,only
0,VERB,were
0,VERB,indicated
0,.,.
0,PRON,It
0,VERB,is
0,ADJ,difficult
0,PRT,to
0,VERB,tabulate
0,ADV,exactly
0,DET,what
0,VERB,was
0,VERB,meant
0,ADP,in
0,DET,each
0,NOUN,individual
0,NOUN,situation
0,.,","
0,CONJ,but
0,DET,the
0,NOUN,conclusion
0,VERB,may
0,VERB,be
0,VERB,drawn
0,ADP,that
0,NUM,21
0,NOUN,towns
0,VERB,do
0,ADV,not
0,VERB,assess
0,ADJ,movable
0,ADJ,personal
0,NOUN,property
0,.,","
0,CONJ,and
0,ADP,of
0,DET,the
0,NOUN,remainder
0,ADV,only
0,ADJ,certain
0,NOUN,types
0,VERB,are
0,VERB,valued
0,ADP,for
0,NOUN,tax
0,NOUN,purposes
0,.,.
0,NOUN,Boats
0,VERB,were
0,VERB,indicated
0,ADV,specifically
0,ADP,by
0,ADV,only
0,NUM,one
0,ADP,of
0,DET,the
0,NUM,five
0,NOUN,towns
0,VERB,known
0,PRT,to
0,VERB,tax
0,NOUN,boats
0,.,.
0,PRON,It
0,VERB,would
0,VERB,seem
0,.,","
0,ADV,then
0,.,","
0,ADP,that
0,ADJ,movable
0,NOUN,property
0,CONJ,and
0,NOUN,equipment
0,VERB,is
0,ADV,not
0,VERB,taxed
0,ADP,as
0,DET,a
0,NOUN,whole
0,CONJ,but
0,ADP,that
0,ADJ,certain
0,NOUN,types
0,VERB,are
0,VERB,taxed
0,ADP,in
0,NOUN,towns
0,ADV,where
0,DET,this
0,VERB,is
0,VERB,bound
0,PRT,to
0,VERB,be
0,ADJ,expedient
0,ADP,for
0,DET,that
0,ADJ,particular
0,NOUN,kind
0,ADP,of
0,ADJ,personal
0,NOUN,property
0,.,.
0,ADV,So
0,ADJ,few
0,VERB,answered
0,DET,the
0,NOUN,question
0,VERB,relating
0,ADP,to
0,DET,their
0,NOUN,efforts
0,PRT,to
0,VERB,assess
0,ADJ,movable
0,NOUN,property
0,ADP,that
0,DET,the
0,NOUN,results
0,VERB,are
0,ADJ,inconclusive
0,.,.
0,ADV,Only
0,NUM,four
0,NOUN,towns
0,VERB,indicated
0,ADP,that
0,PRON,they
0,VERB,made
0,ADV,any
0,ADJ,more
0,ADP,than
0,DET,a
0,ADJ,normal
0,NOUN,effort
0,PRT,to
0,VERB,list
0,NOUN,property
0,ADP,of
0,DET,this
0,NOUN,kind
0,.,.
0,ADP,Of
0,ADJ,greater
0,NOUN,interest
0,VERB,is
0,DET,a
0,NOUN,question
0,ADP,as
0,ADP,to
0,ADP,whether
0,ADJ,movable
0,NOUN,property
0,VERB,was
0,VERB,assessed
0,ADP,according
0,ADP,to
0,DET,its
0,NOUN,location
0,CONJ,or
0,NOUN,ownership
0,.,.
0,NUM,Fifteen
0,VERB,stated
0,ADP,that
0,PRON,it
0,VERB,was
0,ADP,according
0,ADP,to
0,NOUN,location
0,.,","
0,NUM,four
0,ADP,by
0,NOUN,residence
0,ADP,of
0,DET,the
0,NOUN,owner
0,.,","
0,CONJ,and
0,NUM,nineteen
0,VERB,did
0,ADV,not
0,VERB,answer
0,.,.
0,NUM,Twenty-seven
0,NOUN,assessors
0,VERB,stated
0,ADP,that
0,PRON,they
0,VERB,were
0,ADP,in
0,NOUN,favor
0,ADP,of
0,VERB,improved
0,NOUN,means
0,ADP,for
0,VERB,assessing
0,ADJ,movable
0,ADJ,personal
0,NOUN,property
0,.,","
0,CONJ,and
0,ADV,only
0,NUM,five
0,VERB,were
0,VERB,opposed
0,.,.
0,NUM,Seven
0,NOUN,others
0,VERB,expressed
0,DET,no
0,NOUN,opinion
0,.,.
0,ADP,On
0,DET,this
0,NOUN,point
0,PRT,there
0,VERB,was
0,ADV,fairly
0,ADJ,general
0,NOUN,agreement
0,ADP,that
0,NOUN,assessors
0,VERB,would
0,VERB,like
0,PRT,to
0,VERB,do
0,ADJ,more
0,ADP,than
0,PRON,they
0,VERB,are
0,VERB,doing
0,ADV,now
0,.,.
0,PRON,It
0,VERB,is
0,ADV,not
0,ADJ,clear
0,.,","
0,ADV,however
0,.,","
0,ADP,whether
0,PRON,they
0,VERB,are
0,VERB,thinking
0,ADP,of
0,PRT,all
0,ADJ,movable
0,NOUN,property
0,CONJ,or
0,ADV,only
0,ADP,of
0,NOUN,boats
0,.,","
0,NOUN,trailers
0,.,","
0,NOUN,aircraft
0,CONJ,or
0,ADJ,certain
0,ADJ,other
0,NOUN,types
0,ADP,of
0,ADJ,personal
0,NOUN,property
0,DET,whose
0,NOUN,assessment
0,VERB,would
0,VERB,be
0,ADJ,advantageous
0,ADP,to
0,DET,their
0,ADJ,particular
0,NOUN,towns
0,.,.
0,DET,Another
0,NOUN,question
0,PRON,that
0,VERB,was
0,VERB,asked
0,ADP,of
0,DET,the
0,NOUN,assessors
0,VERB,was
0,ADP,whether
0,PRON,they
0,VERB,favored
0,DET,the
0,NOUN,assessment
0,ADP,of
0,ADJ,movable
0,NOUN,property
0,ADP,at
0,DET,its
0,NOUN,location
0,CONJ,or
0,ADP,at
0,DET,the
0,NOUN,residence
0,ADP,of
0,DET,the
0,NOUN,owner
0,.,.
0,NUM,Eighteen
0,VERB,voted
0,ADP,for
0,NOUN,assessment
0,ADP,by
0,DET,the
0,NOUN,town
0,ADP,in
0,DET,which
0,PRON,it
0,VERB,is
0,VERB,located
0,CONJ,and
0,NUM,eleven
0,VERB,preferred
0,NOUN,assessment
0,ADP,by
0,DET,the
0,NOUN,town
0,ADP,in
0,DET,which
0,DET,the
0,NOUN,owner
0,VERB,resides
0,.,.
0,NUM,Ten
0,NOUN,others
0,VERB,made
0,DET,no
0,NOUN,reply
0,.,.
0,ADP,Of
0,DET,those
0,PRON,who
0,VERB,have
0,DET,an
0,NOUN,opinion
0,.,","
0,PRON,it
0,VERB,seems
0,ADP,that
0,NOUN,assessment
0,ADP,by
0,NOUN,location
0,VERB,is
0,VERB,preferred
0,.,.
0,PRT,There
0,VERB,was
0,NUM,one
0,NOUN,vote
0,ADP,for
0,NOUN,location
0,VERB,being
0,DET,the
0,NOUN,place
0,ADV,where
0,DET,the
0,NOUN,property
0,VERB,is
0,VERB,situated
0,ADP,for
0,DET,the
0,ADJ,greater
0,NOUN,portion
0,ADP,of
0,DET,the
0,NUM,twelve
0,NOUN,months
0,VERB,preceding
0,DET,the
0,NOUN,assessment
0,NOUN,date
0,.,.
0,PRT,To
0,VERB,summarize
0,.,","
0,PRON,it
0,VERB,may
0,VERB,be
0,VERB,said
0,ADP,that
0,PRT,there
0,VERB,is
0,DET,no
0,NUM,one
0,VERB,prevailing
0,NOUN,practice
0,ADP,in
0,NOUN,Rhode
0,NOUN,Island
0,ADP,with
0,NOUN,respect
0,ADP,to
0,DET,the
0,NOUN,taxation
0,ADP,of
0,ADJ,movable
0,NOUN,property
0,.,","
0,ADP,that
0,NOUN,assessors
0,VERB,would
0,VERB,like
0,PRT,to
0,VERB,see
0,DET,an
0,NOUN,improvement
0,.,","
0,CONJ,and
0,ADP,of
0,DET,those
0,PRON,who
0,VERB,have
0,DET,an
0,NOUN,opinion
0,.,","
0,ADP,that
0,NOUN,assessment
0,ADP,by
0,DET,the
0,NOUN,town
0,ADP,of
0,NOUN,location
0,VERB,is
0,VERB,preferred
0,ADP,on
0,DET,the
0,NOUN,basis
0,ADP,of
0,DET,their
0,ADJ,present
0,NOUN,knowledge
0,.,.
0,DET,The
0,NOUN,need
0,ADP,for
0,ADJ,greater
0,NOUN,knowledge
0,VERB,is
0,ADJ,evident
0,ADP,from
0,DET,their
0,NOUN,replies
0,.,.
0,NOUN,Boats
0,ADP,as
0,ADJ,personal
0,NOUN,property
0,VERB,taxing
0,ADP,of
0,NOUN,boats
0,.,.
0,NOUN,Interest
0,VERB,has
0,VERB,been
0,VERB,shown
0,ADP,for
0,DET,a
0,NOUN,number
0,ADP,of
0,NOUN,years
0,ADP,by
0,ADJ,local
0,NOUN,assessors
0,ADP,in
0,DET,the
0,NOUN,possibility
0,ADP,of
0,VERB,taxing
0,NOUN,boats
0,.,.
0,NOUN,Assessors
0,ADP,in
0,NOUN,Rhode
0,NOUN,Island
0,VERB,are
